City,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09
New Haven,6513,CT,New Haven,New Haven,724,132.617525745938,132.462686567164,132.983870967742,133.18181818181802,132.462686567164,132.462686567164,130.448394752317,132.723278767453,130.00306372549,130.104166666667,130.503731343284,129.894394800975,129.894394800975,127.74516026658199,127.468480424685,127.97917003068001,124.245115452931,120.988805970149,123.01886792452801,128.33904109589,128.33904109589,128.689627579676,118.403247631935,116.977611940299,114.339622641509,116.977611940299,116.133720930233,112.788632326821,112.788632326821,112.71249798159201,114.42783711599701,113.83537653239901,113.83537653239901,109.610274579274,103.862283549784,104.30194805194799,107.276119402985,103.68283197726,105.491024287223,107.511861618425,105.491024287223,104.694419840567,102.98866245694599,98.8620921457794,99.7603833865815,97.9876160990712,98.0376766091052,99.9207089552239,101.462225832656,110.673162090345,109.0,109.814437555359,102.74490699734301,102.74490699734301,101.332807976283,106.073113207547,109.881422924901,109.742381608588,109.881422924901,102.61194029850701,100.865384615385,97.9097418656406,100.369978858351,102.62821936056801,100.369978858351,98.90625,98.90625,98.8541666666667,106.200177147919,104.675843694494,104.170146137787,99.6974935177182,100.839552238806,104.772931977593,101.860053144376,105.94949651306801,101.119600031903,99.3949870354365,99.8958333333333,99.8958333333333,101.77147918511999,104.79036249491301,106.12985047872101,100.72580645161301,100.354193766122,101.54346060113701,101.02510867894699,99.6267504451812,100.961970052426,102.809237638568,100.50675675675699,99.89754098360659,100.0
Centerville,45458,OH,Dayton,Montgomery,728,82.7386788048553,81.9864281307835,81.6541336056216,82.4874804949741,84.7807650290362,83.8828404289893,85.15325670498079,85.15325670498079,81.3218390804598,81.3218390804598,81.2859195402299,79.2561267403528,75.4693584447504,74.30059523809521,73.31349206349209,70.8206686930091,66.6916052793125,67.6092544987146,68.20179036992471,69.3452380952381,69.8757763975155,67.2572643515237,68.4592347577329,69.35185185185179,70.8352098148458,74.246635610766,77.5439682932871,72.95611285266459,68.5593824050795,69.23076923076921,70.92249147056249,69.23076923076921,73.6896928214016,72.42063492063491,73.0561970746728,72.4582341269841,71.74329501915709,73.75478927203059,72.2106495859213,72.84012755527,73.8589211618257,72.5373220813974,70.7304900181488,70.8294617593482,72.9376257545272,74.04181184668991,77.4482670453564,76.575818863457,74.9843652282677,83.83928571428571,77.5280420922566,85.7354323308271,75.3393665158371,75.3770739064857,75.8035714285714,78.3101045296167,80.8394909688013,78.39612369337979,75.6933663682029,73.69767384796579,75.67032348282349,78.653962492438,78.3110672618663,77.8321400588011,78.7192118226601,78.9925424192666,77.4904214559387,79.4061302681992,79.3035724264268,75.49277266754271,81.1303651088256,82.40146654445459,84.21977225681479,81.670178840823,86.375866135928,86.68730650154801,86.30475015422579,90.7044956140351,103.80838641189001,90.2631578947368,101.976489860165,100.338544795546,101.713062098501,100.357142857143,103.450106157113,90.7424928883065,80.9523809523809,93.15341902944809,96.42857142857142,92.5710357470211,98.47307253436908,105.40788267644399,99.21333309257791
Long Branch,7740,NJ,New York,Monmouth,730,247.936488618353,237.302215189873,237.302215189873,255.799755799756,247.71670454782398,249.757113115892,256.34975711311597,256.700558353335,243.140770071619,242.81748785565603,238.636363636364,233.712582648768,237.715807930941,236.19716528326697,233.071112006446,227.57394723873298,229.100200874394,236.795252225519,244.04296875,242.799397736806,241.44672883319998,243.711797659327,237.22310126582298,243.602699768915,239.344288551477,237.603305785124,237.5,246.97426804274602,259.790429645583,246.91296296296298,233.22222222222197,241.55582672361197,235.634294760079,232.919254658385,225.84147665580898,225.24792726799703,216.65024630541902,229.357798165138,253.94896719319598,259.078773121449,264.645715023232,253.94896719319598,260.60606060606096,260.060815770158,257.277513899628,260.60606060606096,250.45871559633,266.66666666666697,266.66666666666697,272.053462940462,289.58333333333303,271.11363636363603,271.77472167649,261.083743842365,266.66666666666697,246.296296296296,241.79829890643998,248.75396465790698,261.951538965291,258.23821292156003,274.604267033723,271.292281300113,259.766187032209,249.166666666667,278.250303766707,296.02157788267004,275.647171620326,261.115031757234,256.05911330049304,265.592672731315,274.725274725275,282.328553692076,265.91133004926104,267.986529222161,265.277471658364,253.582885369456,252.05424657534198,260.526934838861,260.526934838861,245.338803497824,241.79829890643998,241.28267218049302,241.79829890643998,256.410256410256,245.57956777996102,256.283945939118,256.15763546797996,248.96719319562598,260.053619302949,248.67422453157002,241.79829890643998,239.398084815321,245.443499392467
West Warwick,2893,RI,Providence,Kent,732,137.109879045301,136.730506155951,142.414082145851,137.37156222623997,135.364583333333,139.340259039396,138.04960541149902,133.28593208566798,133.028286189684,131.364392678869,127.405052172279,127.146213388013,125.649622799665,126.08944954128401,125.573394495413,124.895222129086,122.54768823814301,120.75471698113199,117.1875,116.27358490566002,114.089595375723,112.416666666667,106.995133819951,102.81207133059,103.97040093184299,100.50293378038602,100.678485523733,108.887614678899,108.887614678899,111.21575342465799,111.21575342465799,111.21575342465799,111.21575342465799,111.21575342465799,113.35012594458401,113.35012594458401,112.17300350039,105.921052631579,106.574567604314,106.633081444165,106.633081444165,106.633081444165,109.54034391534401,112.03319502074699,113.03692539562901,116.67324944376699,116.15358796820101,115.374500872629,114.559069436896,116.70918367346901,113.357142857143,114.505102040816,117.267393126572,113.076278290025,115.28846153846202,118.56702619414499,116.43576826196501,119.22182701071199,118.56702619414499,119.61872110939899,115.277777777778,112.132352941176,120.248962655602,116.88311688311701,116.38198757764,117.794941685793,118.711180124224,114.622401426475,116.099585062241,110.247814491036,112.229617304493,113.27639751552799,116.58921020228,123.874458132133,123.05069663862301,118.87664190147801,118.307917021457,117.37943585077299,121.782406161323,126.08944954128401,126.08944954128401,126.875855171788,127.594627594628,129.145841066978,129.72839394669202,127.551020408163,122.44049360791901,125.008236058547,125.618131868132,127.37866867507799,132.69709543568501,134.253731343284,139.35108153078198
Exeter Township,19606,PA,Reading,Berks,736,84.6509931545281,78.8113695090439,87.5570530667342,90.7954545454545,92.7795031055901,98.5420240137221,98.5420240137221,94.86607142857142,92.7795031055901,92.44969609089459,95.2330508474576,94.4594594594595,95.2330508474576,83.9793281653747,82.8926426426426,78.8818001724128,87.4166666666667,81.13091573105359,92.3380832298452,94.5023696682464,91.1094224924012,94.5023696682464,83.25,85.6161394017504,84.96583143507969,83.82867132867129,82.7023026315789,83.1818181818182,91.4995272997123,89.27048341331141,80.5,79.3500131943528,77.1206433009222,78.8511586006706,89.504525729815,97.91381434830228,98.4141189370485,101.37681159420299,98.0113636363636,98.0113636363636,97.16266523331741,96.08516483516479,91.24654784788869,88.3874849578821,88.3874849578821,85.1444787813076,84.018691588785,84.0144230769231,84.018691588785,84.018691588785,84.018691588785,82.7949795749216,83.6279069767442,84.8802756244617,84.7083807896735,85.041761579347,86.83155080213899,86.0778443113772,84.38818565400841,81.8877551020408,82.1428571428571,84.1077441077441,86.8695652173913,86.8695652173913,89.9,86.8695652173913,86.8885869565217,88.3536343830461,83.7868456566517,83.2229344729345,77.5071387572245,77.5071387572245,80.79409048938129,80.79409048938129,86.0319255907491,88.01493563304591,85.7352941176471,80.152027027027,80.11639036411921,80.152027027027,80.11639036411921,80.152027027027,84.1676040494938,78.2124183006536,75.5401234567901,81.790785266425,86.92622836274201,77.0833333333333,83.1864224137931,85.666531192847,80.96064814814821,83.45428156748909,80.0405268490375
Wichita,67203,KS,Wichita,Sedgwick,741,77.56696428571429,74.6603260869565,74.9583333333333,74.788902291918,74.788902291918,73.842927674094,74.788902291918,77.06323687031079,76.8171781096339,76.3888888888889,77.68361581920901,76.3888888888889,73.6898395721925,69.7492163009404,72.0818291215403,73.5986511293798,74.0871613663133,68.5251908396947,67.5348753222975,69.9548929772054,66.4112992381308,69.9548929772054,73.2535017972187,69.9797160243408,62.825702587009104,63.7820512820513,62.962962962963,62.7579737335835,65.4084673973221,71.3729489199963,75.0,73.3082706766917,72.1056128830519,79.2474344355758,81.46853146853151,82.7256453740343,77.906226539039,77.7157352178423,74.9161793750593,74.3189202003424,74.39523277665499,71.73968916611399,72.9065835194837,79.8507462686567,79.8507462686567,77.5423728813559,78.51851851851849,78.85656883298391,78.99645969498908,78.7037037037037,78.7626798773296,77.8047614884751,77.9512195121951,77.1520803443329,75.0237416904084,75.2115059221658,74.11693754061359,72.7296143656167,72.7848101265823,72.67441860465121,69.2375079475175,67.032967032967,67.0842933947773,69.1537761601456,72.4277553763441,69.8924731182796,73.52941176470591,74.13366336633659,72.1111111111111,72.1950113378685,73.70476271765109,70.1058201058201,79.92277992277991,76.18282842052109,69.1224589250905,73.9181924139893,75.4612433409902,78.5037878787879,75.2736474770244,75.6628787878788,75.63131313131309,75.63131313131309,72.9166666666667,75.64102564102559,77.4327733957675,81.917242703533,81.84523809523809,78.083664021164,78.125,79.62607833297491,80.4054986562069,81.0544611819235,81.3445382832695
Branford,6405,CT,New Haven,New Haven,742,175.65359477124198,175.452047886623,174.61809700007998,175.99765258216,173.44632768361598,173.45360824742298,176.11683848797298,175.51531579571,176.470588235294,185.06493506493499,178.97727272727298,174.913793103448,171.56862745098,171.56862745098,165.338345864662,163.8358959924,165.08078994614,163.67276802643698,168.157803235002,170.431654676259,169.338677354709,168.892185119302,170.90396397566602,175.787517067759,164.09966024915101,164.09966024915101,172.25732157248402,171.528861154446,179.79071288423802,171.528861154446,171.528861154446,169.694578312173,172.191823316497,173.011551155116,174.155554784901,166.22983870967698,165.416666666667,162.371134020619,165.338345864662,166.871704745167,166.871704745167,167.286523513523,169.05106709840598,166.871704745167,164.28217652938102,162.924513039539,159.574468085106,159.422120961061,158.240694322597,156.328655292607,162.851536952256,158.316831683168,160.947712418301,162.34993909224198,156.25,155.381944444444,154.13337735226102,154.823855413181,152.068991295103,153.41519570222601,152.895716662994,157.81563126252502,154.812030075188,154.812030075188,163.207559719504,159.129213483146,159.457676686609,158.841158841159,156.388352609858,149.940768584836,150.985713702878,153.130711792232,162.732420724087,168.89039979727,163.759267231071,164.251207729469,165.330661322645,164.030290281868,163.627294977514,160.838445126651,163.440156965337,162.231386326488,163.440156965337,163.440156965337,167.96198201993602,161.195445920304,161.772707167353,161.448140900196,163.26732673267298,155.814796821019,158.548707753479,155.964325529543,154.300168634064
Miami,33131,FL,Miami-Fort Lauderdale,Miami-Dade,747,357.733112055988,352.27843775754303,341.317365269461,333.25,321.428571428571,306.140350877193,312.73202353591097,321.923390383048,340.314136125654,322.282688766114,324.296903374548,333.828943642028,338.135593220339,348.854166666667,342.567272909249,345.842531272995,353.20088300220704,357.698289269051,355.0,358.71964679911696,370.83060824068,376.027397260274,377.358490566038,383.49514563106794,369.269949066214,369.269949066214,383.620689655172,386.02941176470597,375.0,379.123056237051,401.39833445115096,458.074449531284,463.963963963964,427.69880885831594,436.243593207489,442.658866513427,450.96635647816703,454.898911353033,447.10526315789497,448.734279918864,476.97307763230697,486.590038314176,480.952810243266,481.8189160455099,495.833333333333,495.846585804133,508.318259534527,497.281730288871,479.80769230769204,485.882620235255,490.549054905491,487.704918032787,492.047713717694,494.4565217391299,504.050405040504,504.050405040504,506.909290158371,515.625,513.681236876724,521.101937064656,512.170385395538,512.217948830525,492.1875,491.24327034155095,508.707607699358,502.34741784037595,524.561403508772,524.876121601714,524.908756009542,514.599002302379,517.0398009950251,520.216681408324,522.293388610846,518.930957683742,512.404849835741,504.402624309392,500.0,504.65450310559004,504.34096290449895,496.918489065606,504.334983616752,492.741935483871,489.938359092034,487.5,488.825846905086,482.115085536547,480.36758563074403,482.573301090929,487.975174553918,488.348489532598,478.658536585366,489.510785042937,482.74345741594703
Palm Springs,92264,CA,Riverside,Riverside,748,160.0,163.080367751901,167.941244876007,169.088463095751,163.973268529769,164.86080109127,158.74294923448798,152.257077276205,150.812320408097,147.195220812141,147.099567099567,146.701388888889,145.221848946613,141.607163589922,141.741003104639,138.290229885057,135.58201058201098,132.041173893999,133.106382978723,134.63463463463498,127.57446808510599,123.903610641892,122.47191011236,130.47138047138,127.57446808510599,128.738235294118,127.08814028611,128.608470181504,122.34925907000499,127.547169811321,121.632935478291,121.805060747237,127.330021935671,132.68085106383,139.257159174349,140.37985136251,144.059869036483,151.48936170212798,153.409090909091,151.863449579186,151.340996168582,155.844155844156,157.407407407407,157.828282828283,165.053443273782,166.714485574518,169.811320754717,174.790555978675,174.629320542529,177.60814249363898,176.262860516107,174.384133477411,172.29437229437198,169.36170212766,162.024477307496,164.69893742621,169.79522184300302,181.362869332345,180.376111763719,178.836633663366,177.463768115942,181.276595744681,180.505590142392,179.54545454545502,184.76582604220297,185.248130523453,191.40425531914903,185.815554623429,182.178732376985,183.595889913587,188.216039279869,196.235252126668,187.77841419586701,194.893617021277,190.150970524802,190.085158150852,191.709941520468,186.346691519105,187.438936949575,190.438533429188,191.93548387096803,192.166572344841,191.69062679701,190.58908045977,194.123972883531,194.86692015209098,194.214876033058,193.26966803092301,192.389245009707,191.674990231947,194.80519480519501,193.39858806076901,192.16106328839803
Punta Gorda,33950,FL,Punta Gorda,Charlotte,751,126.085168653227,129.30474333983102,126.882885797477,127.402135231317,124.32675044883301,118.53670634920601,116.606822262118,115.304125176159,116.07061331260401,116.37486605970699,114.942528735632,115.70796460177,115.24926686216999,111.91690255535299,110.25073746312701,112.32449297971901,116.111611161116,112.32449297971901,112.32449297971901,111.404087013843,109.984399375975,109.984399375975,110.17672676746,109.88919413919399,109.12636505460199,107.68762980955401,103.244222312882,100.942760942761,99.65104685942171,100.504665889666,101.588562351072,98.2279359181798,100.14306151645201,98.95574341123822,100.196844041434,101.021361178958,107.223476297968,100.07173601147801,100.463862539744,109.064204783886,109.09528491924401,111.78861788617901,109.538079834467,109.064204783886,111.913641104777,108.80217785843901,109.579600275672,111.45313895767599,112.03866432337401,112.365390525175,112.88724208078999,112.280593422948,113.356766256591,111.260957518543,105.110896817743,120.21057777833,127.253333333333,128.04005722460698,127.46147260273999,130.071813285458,130.071813285458,128.785045167884,129.553988802461,125.85049580472901,124.822946175637,124.822946175637,127.47875354107599,127.48851529569299,127.47875354107599,132.473590763463,132.541436464088,135.342820629522,142.512531328321,152.708517258431,148.628007455216,142.602615678326,140.34612105711798,139.661654135338,139.661654135338,136.527563111798,136.935603256847,141.136059094062,152.394916911046,150.134324910617,152.075098814229,153.511159499183,153.66397079563498,153.149464641678,148.382727555141,147.482014388489,147.390155972927,147.626943005181,147.931654676259
Des Moines,50310,IA,Des Moines,Polk,753,120.870265914585,129.62962962963002,130.208333333333,128.098290598291,125.954275347617,123.74978253936001,122.450980392157,121.175490196078,116.17647058823499,115.23138661202199,115.23138661202199,114.479166666667,109.35222303206999,117.057291666667,117.029862792575,117.37765786943001,117.295918367347,116.639072847682,117.34693877551001,115.487316421896,115.75099317427299,115.310745592436,115.487316421896,113.522727272727,113.4375,109.071081590166,109.051254089422,109.467455621302,107.786885245902,107.9782712225,115.067178502879,112.137745607794,107.760016127346,109.42150795849899,114.657210401891,113.285195707071,118.1592039801,117.284456531879,116.603886925795,114.795918367347,116.03748897625499,118.852459016393,119.28073086737,118.18536424568701,115.89180133056699,117.057291666667,116.70918367346901,115.68859741642599,115.473441108545,115.68859741642599,117.312752468582,114.2954390742,117.03125,118.502801934648,119.358407079646,116.931711880262,117.057291666667,113.50028795168801,113.30309901738501,114.02027027027,112.293144208038,112.5,117.554689282514,118.70967741935499,118.075037939379,118.27816694501101,118.23484023238899,116.545189504373,118.296529968454,118.53377367896299,118.89880952381,120.833333333333,120.833333333333,119.137347953659,116.40625,118.896692657183,119.842010560657,129.208416833667,126.339285714286,122.549019607843,127.27156876107401,129.675810473815,127.703095567601,127.618927125506,122.318436771562,127.27306218685499,133.917525773196,134.519230769231,134.68137254902,135.61320754717,133.97799365582898,128.125,134.514170040486
Sedalia,65301,MO,Sedalia,Pettis,756,58.0181036911806,58.8541666666667,60.9345944317854,61.492974343144105,54.0625,52.510056989607804,51.9791666666667,52.7267242179523,52.6729323308271,57.3329913360693,57.5737126245847,58.6283185840708,57.97773654916511,57.97773654916511,57.5500194881123,57.97773654916511,58.0966421261727,56.691919191919204,58.2155477031802,61.3117870722433,58.715791307377394,55.442661271313,56.3847747134264,59.8501872659176,56.2064247122387,56.691919191919204,54.807928884395,53.1345565749236,49.83478401031589,50.260015408320506,51.6129032258064,50.6340579710145,51.988636363636395,52.1863117870722,52.1435760616033,52.1008403361345,53.95362100981521,56.888897966964905,56.4636752136752,52.5114155251142,53.59235491071429,58.547008547008495,57.59615384615379,57.334898628503296,56.2934593654933,57.870370370370395,56.6404281778321,54.8003398470688,54.53832781827129,59.4387755102041,57.172435012805,53.84615384615379,56.3559322033898,57.161096123363706,56.6361556064073,58.951492326788504,56.7288223039931,55.221375676528396,55.221375676528396,56.3119658119658,54.930637835703,54.6875,51.685393258427,51.2891252006421,52.059496567505704,55.1604172474677,55.221375676528396,55.54387708301479,55.1470588235294,53.4188034188034,53.306623931623896,54.8471993496071,52.678571428571395,56.1440677966102,56.4784053156146,55.4273504273504,53.1368821292776,55.4166666666667,57.055539637058295,58.03571428571429,57.055539637058295,57.3157869868816,60.0,60.1835664335664,57.3979591836735,63.571428571428605,65.6477715682112,65.9592529711375,68.4226475279107,65.9592529711375,65.6328320802005,61.927480916030504,59.0747105556363
Madison,53719,WI,Madison,Dane,757,117.735602094241,118.42507645259899,118.156228008445,115.333333333333,115.076978417266,114.266487213997,114.015645371578,114.671732815632,112.199870214147,111.49228130360201,109.129472744832,109.58826626681999,110.70841932470199,111.438848920863,109.661285470551,110.07661498863399,109.964917817721,109.35323383084601,108.202099737533,105.950752393981,107.711022627534,104.92125984251999,106.24432283142401,106.301145662848,109.439124487004,106.100648474389,106.301145662848,107.352941176471,108.029027715548,106.299435028249,104.58122774992901,103.72405372405399,104.07239819004499,105.182186234818,106.579457364341,109.00803522072201,108.473389355742,106.776765375854,106.288751107174,108.955223880597,111.52693346842301,107.776859845763,106.622516556291,109.40815512490299,109.933333333333,109.35323383084601,108.97525944936,108.922057194971,108.545700889051,108.545700889051,109.933333333333,108.707748669385,114.029025570145,114.46335078533998,107.383419689119,108.63171355498699,109.73296566872,109.73296566872,109.18146357069901,109.18146357069901,111.342363516411,111.01626171232999,113.764446475716,115.264586160109,111.33720930232599,109.322033898305,109.569526073563,110.062893081761,109.85815602836901,111.73708920187799,112.13183730715299,113.18770226537201,118.025281100578,119.630642954856,120.67896883401501,116.413373860182,116.413373860182,120.33229095495899,123.991411291848,121.356871404376,120.917085427136,128.026412325752,128.026412325752,132.866307559945,130.71705426356598,129.483014135887,128.059829059829,127.99390243902398,127.866082890152,126.660839160839,127.029460347806,127.521792090137,127.025945945946
Denver,80206,CO,Denver,Denver,759,304.933875890132,293.465909090909,278.484969406757,280.704875355631,289.334469546389,285.751757408933,288.953683560283,290.72902015939997,283.234546994073,271.92600652883596,269.42468831805303,265.486442701228,265.105176064138,266.84836149688704,268.48446609044,275.528978840846,283.358596078143,279.483037156704,278.035217794254,282.881424524484,279.503105590062,297.820823244552,299.775776972697,297.635624086865,276.446737928492,287.479327020654,268.84875403784,275.501002004008,275.525248802064,276.956904133685,285.156944171647,276.015228426396,298.039215686275,304.47690773777697,296.085587519679,313.33333333333303,304.347826086957,320.959409594096,328.44871147044,341.778202676864,331.362807657247,333.33333333333303,317.32352531844896,314.814814814815,326.633165829146,326.633165829146,324.303405572755,324.07407407407396,329.488291413703,356.125356125356,341.92764465747996,357.259453230277,355.08143655445,356.07196401799104,365.439770554493,375.264594607538,375.187969924812,336.38497652582197,357.10618406399595,367.402002834615,363.17567567567596,395.56299706990404,391.489361702128,411.111111111111,411.423039690223,422.81877103327906,425.621470828304,412.797992471769,395.232120451694,401.41671681163496,396.58634538152603,407.540229971001,409.774436090226,404.43891324455,405.945150982923,416.65170860906,444.570563753311,422.465208747515,409.489663874104,395.81437670609597,407.234726688103,393.00607364647595,422.56738236637705,379.97459779847605,408.282672101768,428.492285194698,418.751983540716,414.909414909415,429.98204667863604,429.26829268292704,429.26829268292704,429.26829268292704,417.35016060923994
Denver,80209,CO,Denver,Denver,761,313.922710428798,313.401253918495,316.554229372081,319.92687385740396,330.243337195829,334.790697674419,334.651562986349,338.467261904762,318.385650224215,317.316409791478,316.554229372081,314.608324156196,314.037626628075,312.043795620438,307.993666806009,300.523553507424,296.278482912167,305.577376276512,312.650405058904,300.692447740317,301.62412993039396,304.571428571429,301.743745261562,308.487011660625,310.747663551402,309.172599742847,315.517867651931,317.92828685258996,298.668032786885,312.255269320843,294.425277524331,315.785849525085,313.554567479644,317.614964925955,314.635023372887,315.340909090909,318.589821679255,318.418259023355,343.192589845038,355.604524851,366.750374482333,350.41082648622495,335.911068148864,321.569871084074,299.92406985573297,327.69668661509303,328.467153284672,339.511619468511,351.328377376851,372.670807453416,375.46296296296305,365.67239249486,375.405576189002,359.342915811088,367.573011077543,383.741258741259,379.979035639413,382.18239325250397,377.047546588825,377.293428757319,384.81675392670195,384.81675392670195,383.0,383.0,382.40231170768095,383.0,380.0,405.797265712467,449.136143745681,452.31607629427805,427.75732002149005,417.22296395193604,419.250645994832,412.906529093808,418.639662589053,415.45570427023597,425.219941348974,441.77215189873397,432.57612373127097,435.95911004209296,436.826104969553,437.87721807556,435.95911004209296,449.615891355022,425.75039494470803,440.08483563096496,492.1875,452.203196358389,460.871622034061,441.767068273092,430.902111324376,433.91188251001296,464.491842882985
Aurora,60504,IL,Chicago,Kane,762,115.452930728242,117.39130434782601,112.740544127405,111.11111111111099,106.45604395604401,106.20555006791001,102.866449511401,103.10965630114599,101.599060491329,101.11223458038401,100.38188761593,94.07284482758621,94.7413793103448,91.3576902025178,88.93156182347641,88.939566704675,86.06921029281281,85.4037267080745,87.595255653884,86.4097123998114,85.3448275862069,82.6688815060908,83.361524275129,81.08276883060199,79.2326323251418,80.78867542972701,80.61105598111742,76.7153532608696,77.5365038209607,80.78867542972701,79.050736497545,79.4950455770843,76.551724137931,76.3056092843327,75.23148148148151,76.5262252794497,76.2837837837838,77.0107238605898,75.8341759352882,75.4611537725795,82.41758241758241,85.8382148177917,77.2127329192547,80.5101012524593,85.8442871587462,88.5642161483778,78.4313725490196,87.8983252345191,84.5450609847914,90.4326166579249,94.1220798794273,95.50841920237819,98.1069401444788,97.9166666666667,96.98263888888891,102.898191993112,99.97352285395759,95.5882352941177,92.82371294851791,94.08420789605199,90.67258883248729,94.2682908283529,94.33368310598111,101.19047619047599,104.695431472081,108.05422963624399,103.36206896551701,103.869047619048,102.896706586826,101.06167846309401,102.20282387701799,104.811182465447,106.939163498099,109.494835268701,109.193669932178,111.556139198949,111.024305555556,111.024305555556,112.07116405107901,110.67335243553002,111.118598382749,108.223841376015,106.460481099656,107.90639625584998,110.977157360406,118.194842406877,118.194842406877,124.890829694323,125.0,124.196981424149,126.73913043478301,135.434412265758,133.993644067797
Riviera Beach,33404,FL,Miami-Fort Lauderdale,Palm Beach,763,225.529470388173,223.440134907251,216.666666666667,215.827338129496,209.868421052632,207.92,207.24191063174098,197.705057838228,209.354199398922,200.349956255468,195.519598664817,193.05035990268001,190.839694656489,190.453276172561,183.18736730360902,178.101503759398,179.06050955413997,188.352680318247,188.23529411764702,189.910089185873,190.74221867518003,191.340782122905,189.75332068311198,192.167524667525,194.24415111162799,188.42975206611598,191.91270860077,190.74221867518003,188.852813852814,187.888026607539,187.52777777777803,186.525986946832,193.21329639889197,189.75332068311198,204.326147459786,204.51436388508898,206.707317073171,216.864940517845,219.06693711967498,225.47969924812,225.164424500637,226.42074535534098,224.49354039381802,225.47969924812,233.067729083665,235.71967883319198,225.0,225.0,229.177808591615,228.82065794492698,235.57299568211002,244.25622313306,236.825621813006,244.000399042298,255.371900826446,262.82557221783696,243.71508379888303,264.66774716369497,254.71297744025003,260.504201680672,255.773117483441,263.03724928366796,266.655126612757,269.776876267748,268.607058578987,250.69832402234601,255.639097744361,257.194244604317,265.451664661051,276.216216216216,265.099174239595,270.245979636502,276.60576069026797,273.833671399594,270.21021021021,271.06430155210603,271.356173122422,273.459125859976,272.559767959686,278.571428571429,282.190132370638,288.42177808407996,275.172413793103,274.40525020508596,278.181818181818,284.276889422929,289.784946236559,285.357142857143,282.072509794341,274.436090225564,273.655913978495,278.468423669816,277.857142857143
Muncie,47304,IN,Muncie,Delaware,765,74.8128342245989,74.11027578268529,73.1043216333488,75.6060606060606,71.5335338680927,70.1992197100025,69.5201210826211,69.2513368983957,65.72611481204541,63.3359253499222,69.3452380952381,72.51495197563271,72.51495197563271,72.9830148619958,71.05255257418992,67.5510060926728,68.9655172413793,69.6140907032413,67.40029417438271,64.8809523809524,63.8178913738019,63.8178913738019,67.0698924731183,64.0998059019547,64.0998059019547,64.4906743185079,64.0160885440438,64.2980030721966,64.21428571428571,55.97907324364721,59.428551558811904,59.447983014862004,53.5261394101877,61.3160822510822,59.81122671804751,60.2133333333333,60.4528205128205,59.81122671804751,61.060032449973,61.060032449973,59.9333333333333,57.1638321995465,57.7107075023742,57.628205128205096,58.7532928363608,57.4895828819851,57.085714285714296,57.078571428571394,57.071428571428605,57.3888091822095,57.1709750566893,59.419845377292205,58.22282829651711,58.0414012738853,62.0756547041707,63.9685996016183,63.957086275220206,64.6373056994819,64.0340417079869,63.430777716492,64.80916030534351,64.0340417079869,64.0013451574332,59.5643939393939,60.487980362282,59.666080843585206,60.295103957075796,59.635920373952295,59.074299634592,59.1277258566978,62.729357798165104,61.5970929283031,60.0602174326647,62.70703636959371,61.2570839773313,65.7456140350877,65.7127070003855,67.4429888403688,65.2439024390244,66.3434456396966,62.913283241383,62.913283241383,58.24186991869921,57.3170731707317,59.336419753086396,57.2562358276644,58.914633784425405,57.52472285210379,56.506124786684396,63.2766272189349,64.0532544378698,67.84198399223871,67.4774774774775
